TransactionID,community,isFraud,TransactionAmt
3032684,4,0,35.95
3032685,4,0,43.95
3032686,4,0,311.95
3032687,4,0,30.0
3032688,4,0,58.97
3032689,4,0,36.95
3032690,4,0,59.0
3032691,4,0,25.0
3032692,4,0,213.95
3032693,4,0,49.0
3032694,4,0,75.0
3032695,4,0,92.0
3032696,4,0,150.0
3032697,4,0,14.692
3032698,4,0,59.0
3032699,4,0,49.0
3032700,4,0,117.85
3032701,4,0,107.95
3032702,4,0,150.0
3032703,4,0,24.0
3032704,4,0,70.0
3032705,4,0,150.0
3032706,4,0,100.0
3032707,4,0,34.0
3032708,4,0,200.0
3032709,4,0,167.0
3032710,4,0,29.0
3032711,4,0,15.0
3032712,4,0,844.95
3032713,4,0,117.0
3032714,4,0,208.0
3032715,4,0,226.0
3032716,4,0,107.95
3032717,4,0,200.0
3032718,4,0,37.429
3032719,4,0,200.0
3032720,4,0,167.0
3032721,4,0,50.0
3032722,4,0,57.95
3032723,4,0,59.0
3032724,4,0,50.0
3032725,4,0,40.0
3032726,4,0,23.203
3032727,4,0,136.44
3032728,4,0,50.0
3032729,4,0,57.95
3032730,4,0,117.0
3032731,4,0,117.0
3032732,4,0,25.0
3032733,4,1,117.0
3032734,4,0,40.0
3032735,4,0,150.0
3032736,4,0,134.95
3032737,4,0,675.0
3032738,4,0,108.5
3032739,4,0,40.0
3032740,4,0,57.95
3032741,4,0,93.863
3032742,4,0,13.292
3032743,4,0,57.95
3032744,4,0,57.95
3032745,4,0,53.97
3032746,4,0,200.0
3032747,4,0,60.0
3032748,4,0,60.0
3032749,4,0,141.0
3032750,4,0,40.0
3032751,4,0,550.0
3032752,4,0,75.0
3032753,4,0,57.95
3032754,4,0,80.0
3032755,4,0,150.0
3032756,4,0,100.0
3032757,4,0,300.0
3032758,4,0,47.95
3032759,4,0,335.0
3032760,4,0,110.25
3032761,4,0,24.0
3032762,4,0,53.95
3032763,4,0,40.0
3032764,4,0,226.0
3032765,4,0,49.0
3032766,4,0,47.95
3032767,4,0,675.0
3032768,4,0,335.0
3032769,4,0,885.34
3032770,4,0,114.95
3032771,4,0,125.0
3032772,4,0,400.0
3032773,4,0,323.0
3032774,4,0,171.0
3032775,4,0,30.95
3032776,4,0,50.0
3032777,4,0,100.0
3032778,4,0,107.95
3032779,4,0,117.0
3032780,4,0,200.0
3032781,4,0,63.95
3032782,4,0,59.0
3032783,4,0,125.0
3032784,4,0,92.0
3032785,4,0,29.5
3032786,4,0,87.0
3032787,4,0,50.0
3032788,4,0,49.0
3032789,4,0,46.5
3032790,4,0,100.0
3032791,4,0,55.0
3032792,4,0,100.0
3032793,4,0,97.0
3032794,4,0,117.0
3032795,4,0,100.0
3032796,4,0,117.0
3032797,4,0,664.0
3032798,4,0,108.5
3032799,4,0,18.19
3032800,4,0,722.47
3032801,4,0,92.0
3032802,4,0,260.484
3032803,4,0,50.0
3032804,4,0,59.0
3032805,4,0,44.5
3032806,4,0,125.0
3032807,4,0,25.95
3032808,4,0,48.95
3032809,4,0,209.95
3032810,4,0,335.0
3032811,4,0,50.0
3032812,4,0,50.0
3032813,4,0,150.0
3032814,4,0,25.0
3032815,4,0,317.5
3032816,4,0,226.0
3032817,4,0,30.0
3032818,4,0,468.95
3032819,4,0,25.0
3032820,4,0,100.0
3032821,4,0,59.0
3032822,4,0,75.0
3032823,4,0,130.0
3032824,4,0,75.0
3032825,4,0,100.0
3032826,4,0,25.0
3032827,4,0,40.0
3032828,4,0,50.0
3032829,4,0,15.0
3032830,4,0,87.99
3032831,4,0,150.0
3032832,4,0,50.0
3032833,4,0,100.0
3032834,4,0,150.0
3032835,4,0,30.95
3032836,4,0,222.0
3032837,4,0,2784.35
3032838,4,0,30.95
3032839,4,0,160.95
3032840,4,0,294.96
3032841,4,0,117.0
3032842,4,0,30.0
3032843,4,0,51.304
3032844,4,0,53.97
3032845,4,0,59.0
3032846,4,0,280.0
3032847,4,0,75.0
3032848,4,0,200.0
3032849,4,0,159.95
3032850,4,0,59.0
3032851,4,0,366.01
3032852,4,0,100.0
3032853,4,0,312.0
3032854,4,0,59.0
3032855,4,0,59.0
3032856,4,0,434.95
3032857,4,0,209.95
3032858,4,0,77.95
3032859,4,0,114.95
3032860,4,0,30.95
3032861,4,0,100.0
3032862,4,0,114.95
3032863,4,1,184.122
3032864,4,0,97.0
3032865,4,0,50.0
3032866,4,0,107.95
3032867,4,0,55.036
3032868,4,0,77.95
3032869,4,0,25.95
3032870,4,1,184.122
3032871,4,0,1104.0
3032872,4,0,150.0
3032873,4,0,39.0
3032874,4,0,49.0
3032875,4,0,59.0
3032876,4,0,67.95
3032877,4,0,107.95
3032878,4,0,49.0
3032879,4,0,107.0
3032880,4,0,50.0
3032881,4,0,47.95
3032882,4,0,35.0
3032883,4,0,30.0
3032884,4,0,34.0
3032885,4,0,150.0
3032886,4,0,107.95
3032887,4,0,35.0
3032888,4,0,100.0
3032889,4,0,61.5
3032890,4,0,30.0
3032891,4,0,73.0
3032892,4,0,171.0
3032893,4,0,28.0
3032894,4,0,42.95
3032895,4,0,100.0
3032896,4,0,54.5
3032897,4,0,100.0
3032898,4,0,40.0
3032899,4,1,184.122
3032900,4,0,57.95
3032901,4,0,554.0
3032902,4,0,50.0
3032903,4,0,40.0
3032904,4,0,182.0
3032905,4,0,50.0
3032906,4,0,171.0
3032907,4,0,50.196
3032908,4,0,25.95
3032909,4,0,150.0
3032910,4,0,29.0
3032911,4,1,171.0
3032912,4,0,15.0
3032913,4,0,103.541
3032914,4,0,335.0
3032915,4,0,40.0
3032916,4,0,424.46
3032917,4,0,100.0
3032918,4,0,49.0
3032919,4,0,150.0
3032920,4,0,58.95
3032921,4,0,57.95
3032922,4,0,50.0
3032923,4,0,171.0
3032924,4,0,18.19
3032925,4,0,182.0
3032926,4,0,75.0
3032927,4,0,98.95
3032928,4,0,39.0
3032929,4,0,221.99
3032930,4,0,171.0
3032931,4,0,75.0
3032932,4,0,161.0
3032933,4,0,117.0
3032934,4,0,84.826
3032935,4,0,200.0
3032936,4,0,25.0
3032937,4,0,34.0
3032938,4,0,117.0
3032939,4,0,56.668
3032940,4,0,59.0
3032941,4,0,32.007
3032942,4,0,25.0
3032943,4,0,100.0
3032944,4,0,75.0
3032945,4,0,150.0
3032946,4,0,30.95
3032947,4,0,39.95
3032948,4,0,49.0
3032949,4,0,171.0
3032950,4,0,29.0
3032951,4,0,200.0
3032952,4,0,117.0
3032953,4,0,56.5
3032954,4,0,25.419
3032955,4,0,117.0
3032956,4,0,100.0
3032957,4,0,50.0
3032958,4,0,50.0
3032959,4,0,100.0
3032960,4,0,82.0
3032961,4,0,50.0
3032962,4,0,75.0
3032963,4,0,25.0
3032964,4,0,159.95
3032965,4,0,100.0
3032966,4,0,107.95
3032967,4,0,196.0
3032968,4,0,150.0
3032969,4,0,49.95
3032970,4,0,67.95
3032971,4,0,50.0
3032972,4,0,44.5
3032973,4,0,15.95
3032974,4,0,117.0
3032975,4,0,280.0
3032976,4,0,201.95
3032977,4,0,39.0
3032978,4,0,25.0
3032979,4,0,75.0
3032980,4,0,39.0
3032981,4,0,374.95
3032982,4,0,15.0
3032983,4,0,97.0
3032984,4,0,9.095
3032985,4,0,59.0
3032986,4,0,171.0
3032987,4,0,87.99
3032988,4,0,415.23
3032989,4,0,40.0
3032990,4,0,44.0
3032991,4,0,756.95
3032992,4,0,30.95
3032993,4,0,75.0
3032994,4,0,100.0
3032995,4,0,40.0
3032996,4,0,46.5
3032997,4,0,77.0
3032998,4,0,25.0
3032999,4,0,29.0
3033000,4,0,59.0
3033001,4,0,171.0
3033002,4,0,117.0
3033003,4,0,250.0
3033004,4,0,78.97
3033005,4,0,50.0
3033006,4,0,794.95
3033007,4,0,30.0
3033008,4,0,20.0
3033009,4,0,182.0
3033010,4,0,179.95
3033011,4,0,32.0
3033012,4,0,25.535
3033013,4,0,29.0
3033014,4,0,77.0
3033015,4,0,117.0
3033016,4,0,62.032
3033017,4,0,39.0
3033018,4,0,34.0
3033019,4,0,25.0
3033020,4,0,250.0
3033021,4,0,107.95
3033022,4,0,57.95
3033023,4,0,1842.95
3033024,4,0,30.95
3033025,4,0,80.804
3033026,4,0,50.0
3033027,4,0,311.95
3033028,4,0,200.0
3033029,4,0,54.5
3033030,4,0,10.0
3033031,4,0,100.0
3033032,4,0,100.0
3033033,4,0,450.0
3033034,4,0,100.0
3033035,4,0,20.522
3033036,4,0,450.0
3033037,4,0,33.0
3033038,4,0,102.0
3033039,4,0,380.95
3033040,4,0,450.0
3033041,4,0,734.47
3033042,4,0,107.95
3033043,4,0,50.0
3033044,4,0,117.0
3033045,4,0,59.0
3033046,4,0,40.0
3033047,4,0,311.95
3033048,4,0,250.0
3033049,4,0,51.421
3033050,4,0,100.0
3033051,4,0,100.0
3033052,4,0,300.0
3033053,4,0,70.95
3033054,4,0,107.95
3033055,4,0,171.0
3033056,4,0,300.0
3033057,4,0,107.855
3033058,4,0,21.0
3033059,4,0,100.0
3033060,4,0,117.0
3033061,4,0,15.0
3033062,4,0,272.79
3033063,4,0,59.0
3033064,4,0,150.0
3033065,4,0,25.0
3033066,4,0,105.95
3033067,4,0,25.0
3033068,4,0,134.95
3033069,4,0,932.0
3033070,4,0,53.95
3033071,4,0,15.741
3033072,4,0,57.95
3033073,4,0,300.0
3033074,4,0,59.0
3033075,4,0,67.95
3033076,4,0,100.0
3033077,4,0,42.676
3033078,4,0,300.0
3033079,4,0,150.0
3033080,4,0,82.95
3033081,4,0,100.0
3033082,4,0,30.95
3033083,4,0,57.95
3033084,4,0,27.518
3033085,4,0,54.5
3033086,4,0,73.0
3033087,4,0,117.533
3033088,4,0,57.95
3033089,4,0,75.0
3033090,4,0,100.0
3033091,4,0,97.0
3033092,4,0,25.95
3033093,4,0,100.0
3033094,4,0,25.0
3033095,4,0,300.0
3033096,4,0,150.88
3033097,4,0,171.0
3033098,4,0,27.518
3033099,4,0,100.0
3033100,4,0,171.0
3033101,4,0,722.47
3033102,4,0,150.88
3033103,4,0,100.0
3033104,4,0,77.0
3033105,4,0,97.0
3033106,4,0,2547.47
3033107,4,0,75.0
3033108,4,0,29.0
3033109,4,0,250.0
3033110,4,0,59.0
3033111,4,0,112.99
3033112,4,0,109.36
3033113,4,0,24.0
3033114,4,0,59.0
3033115,4,0,200.0
3033116,4,0,50.0
3033117,4,0,59.0
3033118,4,0,30.95
3033119,4,0,30.95
3033120,4,0,75.0
3033121,4,0,500.0
3033122,4,0,50.0
3033123,4,0,53.97
3033124,4,0,150.0
3033125,4,0,77.0
3033126,4,0,128.26
3033127,4,0,100.0
3033128,4,0,100.0
3033129,4,0,92.0
3033130,4,0,200.0
3033131,4,0,1332.5
3033132,4,0,939.95
3033133,4,0,92.0
3033134,4,0,35.95
3033135,4,0,100.0
3033136,4,0,100.0
3033137,4,0,50.0
3033138,4,0,50.0
3033139,4,0,100.0
3033140,4,0,75.0
3033141,4,0,100.0
3033142,4,0,100.0
3033143,4,0,100.0
3033144,4,1,90.0
3033145,4,0,45.0
3033146,4,1,59.0
3033147,4,0,100.0
3033148,4,0,723.15
3033149,4,0,30.95
3033150,4,0,150.0
3033151,4,0,40.0
3033152,4,0,59.0
3033153,4,0,24.0
3033154,4,0,200.0
3033155,4,0,109.0
3033156,4,0,84.27
3033157,4,0,57.95
3033158,4,0,1739.95
3033159,4,0,50.0
3033160,4,0,50.0
3033161,4,0,49.0
3033162,4,0,55.036
3033163,4,0,50.0
3033164,4,0,82.95
3033165,4,0,117.0
3033166,4,0,150.0
3033167,4,0,39.0
3033168,4,0,57.95
3033169,4,0,117.0
3033170,4,0,424.95
3033171,4,0,100.0
3033172,4,0,50.0
3033173,4,0,150.88
3033174,4,0,25.0
3033175,4,0,100.0
3033176,4,0,350.0
3033177,4,0,250.0
3033178,4,0,50.0
3033179,4,0,473.26
3033180,4,0,75.0
3033181,4,0,49.0
3033182,4,0,50.0
3033183,4,0,150.88
3033184,4,0,250.0
3033185,4,0,15.0
3033186,4,0,159.95
3033187,4,0,400.0
3033188,4,0,25.0
3033189,4,0,1332.5
3033190,4,0,13.526
3033191,4,0,82.95
3033192,4,0,305.0
3033193,4,0,10.844
3033194,4,0,25.0
3033195,4,0,81.95
3033196,4,0,450.0
3033197,4,0,285.25
3033198,4,0,200.0
3033199,4,0,39.0
3033200,4,0,50.0
3033201,4,0,59.0
3033202,4,0,50.0
3033203,4,0,250.0
3033204,4,0,107.95
3033205,4,0,250.0
3033206,4,0,13.526
3033207,4,0,13.494
3033208,4,0,78.97
3033209,4,0,300.0
3033210,4,0,40.0
3033211,4,0,100.0
3033212,4,0,107.95
3033213,4,1,317.5
3033214,4,0,82.95
3033215,4,0,107.95
3033216,4,0,59.0
3033217,4,0,102.0
3033218,4,0,150.0
3033219,4,0,450.0
3033220,4,0,50.0
3033221,4,0,25.0
3033222,4,0,57.95
3033223,4,0,105.5
3033224,4,0,77.0
3033225,4,0,21.97
3033226,4,0,213.0
3033227,4,0,200.0
3033228,4,0,300.0
3033229,4,0,57.95
3033230,4,0,59.0
3033231,4,0,97.0
3033232,4,0,25.0
3033233,4,0,100.0
3033234,4,0,54.5
3033235,4,0,107.95
3033236,4,0,682.95
3033237,4,0,226.0
3033238,4,0,344.95
3033239,4,0,150.0
3033240,4,0,159.95
3033241,4,0,75.0
3033242,4,0,39.0
3033243,4,0,82.95
3033244,4,0,108.5
3033245,4,0,117.0
3033246,4,0,67.95
3033247,4,0,57.95
3033248,4,0,445.0
3033249,4,0,51.0
3033250,4,0,95.95
3033251,4,0,24.0
3033252,4,0,981.71
3033253,4,0,161.0
3033254,4,0,200.0
3033255,4,0,159.95
3033256,4,0,25.0
3033257,4,0,94.213
3033258,4,0,25.0
3033259,4,0,47.95
3033260,4,0,75.0
3033261,4,0,14.283
3033262,4,0,134.95
3033263,4,0,150.0
3033264,4,0,59.0
3033265,4,0,300.0
3033266,4,0,59.0
3033267,4,0,445.0
3033268,4,0,50.0
3033269,4,0,88.5
3033270,4,0,25.0
3033271,4,0,59.0
3033272,4,0,50.0
3033273,4,0,100.0
3033274,4,0,25.95
3033275,4,0,117.0
3033276,4,0,50.0
3033277,4,0,347.95
3033278,4,0,150.0
3033279,4,0,27.97
3033280,4,0,39.0
3033281,4,0,171.0
3033282,4,0,300.0
3033283,4,0,34.0
3033284,4,0,25.95
3033285,4,0,125.0
3033286,4,0,14.283
3033287,4,1,54.5
3033288,4,1,26.585
3033289,4,0,29.0
3033290,4,0,56.95
3033291,4,0,59.0
3033292,4,0,57.95
3033293,4,0,67.95
3033294,4,0,87.0
3033295,4,0,474.95
3033296,4,0,39.0
3033297,4,0,504.15
3033298,4,0,677.97
3033299,4,0,300.0
3033300,4,0,150.0
3033301,4,0,445.0
3033302,4,0,97.95
3033303,4,0,47.95
3033304,4,0,53.97
3033305,4,0,35.95
3033306,4,0,50.0
3033307,4,0,29.0
3033308,4,0,49.0
3033309,4,0,150.0
3033310,4,0,100.0
3033311,4,0,200.0
3033312,4,0,100.0
3033313,4,0,107.95
3033314,4,0,108.95
3033315,4,1,150.0
3033316,4,0,150.0
3033317,4,0,50.0
3033318,4,0,1288.95
3033319,4,0,67.95
3033320,4,0,226.0
3033321,4,1,280.0
3033322,4,0,100.0
3033323,4,0,59.0
3033324,4,0,55.968
3033325,4,0,50.0
3033326,4,0,39.0
3033327,4,0,117.0
3033328,4,0,30.0
3033329,4,0,82.0
3033330,4,0,600.0
3033331,4,0,100.0
3033332,4,0,42.95
3033333,4,0,32.415
3033334,4,0,905.56
3033335,4,0,100.0
3033336,4,0,94.213
3033337,4,0,554.0
3033338,4,0,24.952
3033339,4,0,57.95
3033340,4,0,59.0
3033341,4,0,59.0
3033342,4,0,341.95
3033343,4,0,15.0
3033344,4,0,75.0
3033345,4,0,250.0
3033346,4,0,28.275
3033347,4,0,100.0
3033348,4,0,30.0
3033349,4,0,214.0
3033350,4,0,295.91
3033351,4,0,100.0
3033352,4,0,25.0
3033353,4,0,59.0
3033354,4,0,50.0
3033355,4,0,125.0
3033356,4,0,34.026
3033357,4,0,57.95
3033358,4,0,50.0
3033359,4,0,15.0
3033360,4,0,24.952
3033361,4,0,226.0
3033362,4,0,100.0
3033363,4,0,24.0
3033364,4,0,200.0
3033365,4,0,50.0
3033366,4,0,200.0
3033367,4,0,59.0
3033368,4,0,75.0
3033369,4,0,39.0
3033370,4,0,200.0
3033371,4,0,527.0
3033372,4,0,32.86
3033373,4,0,100.0
3033374,4,0,57.95
3033375,4,0,18.714
3033376,4,0,60.0
3033377,4,0,31.191
3033378,4,0,75.0
3033379,4,0,335.0
3033380,4,0,76.559
3033381,4,0,25.0
3033382,4,0,180.73
3033383,4,0,87.95
3033384,4,0,200.0
3033385,4,0,50.0
3033386,4,0,160.5
3033387,4,0,100.0
3033388,4,0,35.95
3033389,4,0,25.95
3033390,4,0,52.95
3033391,4,0,250.0
3033392,4,0,13.409
3033393,4,0,31.191
3033394,4,0,300.0
3033395,4,0,200.0
3033396,4,0,226.0
3033397,4,0,29.0
3033398,4,0,25.95
3033399,4,0,501.84
3033400,2,0,41.102
3033401,4,0,100.0
3033402,4,0,125.0
3033403,4,0,107.95
3033404,2,0,345.95
3033405,2,0,171.0
3033406,2,0,521.66
3033407,2,0,54.5
3033408,2,0,50.0
3033409,2,0,59.0
3033410,2,0,1436.27
3033411,2,0,150.0
3033412,2,0,250.0
3033413,2,0,141.0
3033414,2,0,100.0
3033415,2,0,171.0
3033416,2,0,50.0
3033417,2,0,29.0
3033418,2,0,19.5
3033419,2,0,100.0
3033420,2,0,171.0
3033421,2,0,49.0
3033422,2,0,77.0
3033423,2,0,107.95
3033424,2,0,40.0
3033425,2,0,100.0
3033426,2,0,59.0
3033427,2,0,35.95
3033428,2,0,554.0
3033429,2,0,300.0
3033430,2,0,65.879
3033431,2,0,100.0
3033432,2,0,100.0
3033433,2,0,59.0
3033434,2,0,107.95
3033435,2,0,159.0
3033436,2,0,150.0
3033437,2,0,41.95
3033438,2,0,100.0
3033439,2,0,59.0
3033440,2,0,57.017
3033441,2,0,150.0
3033442,2,0,35.95
3033443,2,0,100.0
3033444,2,0,554.0
3033445,2,0,50.0
3033446,2,0,41.95
3033447,2,0,134.95
3033448,2,0,44.0
3033449,2,0,223.406
3033450,2,0,40.0
3033451,2,0,40.0
3033452,2,0,54.5
3033453,2,0,117.0
3033454,2,0,59.0
3033455,2,0,60.0
3033456,2,0,160.5
3033457,2,0,108.5
3033458,2,0,129.95
3033459,2,0,15.0
3033460,2,0,50.0
3033461,2,0,50.0
3033462,2,0,31.191
3033463,2,0,53.753
3033464,2,0,39.95
3033465,2,0,10.0
3033466,2,0,554.0
3033467,2,0,150.0
3033468,2,0,38.012
3033469,2,0,49.0
3033470,2,0,161.0
3033471,2,0,226.0
3033472,2,0,186.0
3033473,2,0,108.95
3033474,2,0,150.0
3033475,2,0,196.0
3033476,2,0,100.0
3033477,2,0,62.95
3033478,2,0,60.0
3033479,2,0,44.0
3033480,2,0,100.0
3033481,2,0,171.0
3033482,2,0,100.0
3033483,2,0,226.0
3033484,2,0,102.0
3033485,2,0,80.92
3033486,2,0,125.0
3033487,2,0,100.0
3033488,2,0,59.0
3033489,2,0,125.0
3033490,2,0,226.0
3033491,2,0,65.95
3033492,2,0,49.0
3033493,2,0,100.0
3033494,2,0,34.5
3033495,2,0,37.195
3033496,2,0,100.0
3033497,2,0,125.0
3033498,2,0,25.0
3033499,2,0,100.0
3033500,2,0,50.0
3033501,2,0,100.0
3033502,2,0,141.0
3033503,2,0,99.95
3033504,2,0,9.158
3033505,2,0,44.5
3033506,2,0,125.0
3033507,2,0,113.044
3033508,2,0,100.0
3033509,2,0,108.51
3033510,2,0,117.0
3033511,2,0,97.0
3033512,2,0,173.0
3033513,2,0,44.0
3033514,2,0,200.0
3033515,2,0,25.0
3033516,2,0,159.95
3033517,2,0,30.95
3033518,2,0,75.0
3033519,2,0,50.0
3033520,2,0,30.0
3033521,2,0,311.95
3033522,2,0,280.0
3033523,2,0,15.0
3033524,2,0,382.5
3033525,2,0,200.0
3033526,2,0,100.0
3033527,2,0,42.95
3033528,2,0,107.95
3033529,2,0,36.438
3033530,2,0,134.95
3033531,2,0,29.0
3033532,2,0,30.0
3033533,2,0,117.0
3033534,2,0,664.0
3033535,2,0,107.95
3033536,2,0,117.0
3033537,2,0,49.0
3033538,2,0,75.0
3033539,2,0,100.0
3033540,2,0,100.0
3033541,2,0,46.64
3033542,2,0,77.0
3033543,2,0,100.0
3033544,2,0,611.95
3033545,2,0,300.0
3033546,2,0,50.0
3033547,2,0,100.0
3033548,2,0,50.0
3033549,2,0,75.0
3033550,2,0,160.5
3033551,2,0,140.95
3033552,2,0,150.0
3033553,2,0,39.178
3033554,2,0,67.95
3033555,2,0,117.0
3033556,2,0,88.0
3033557,2,0,97.0
3033558,2,0,160.5
3033559,2,0,50.0
3033560,2,0,300.0
3033561,2,0,50.838
3033562,2,0,25.0
3033563,2,0,57.95
3033564,2,0,280.45
3033565,2,0,815.95
3033566,2,0,15.0
3033567,2,0,40.0
3033568,2,0,3.816
3033569,2,0,100.0
3033570,2,0,134.95
3033571,2,0,300.0
3033572,2,0,128.99
3033573,2,0,305.97
3033574,2,0,100.0
3033575,2,0,39.0
3033576,2,0,325.0
3033577,2,0,59.0
3033578,2,0,87.0
3033579,2,0,92.0
3033580,2,0,9.794
3033581,2,0,100.0
3033582,2,0,100.0
3033583,2,0,325.0
3033584,2,0,300.0
3033585,2,0,24.136
3033586,2,0,19.5
3033587,2,0,92.0
3033588,2,0,20.0
3033589,2,0,20.352
3033590,2,0,24.0
3033591,2,0,29.0
3033592,2,0,49.5
3033593,2,0,107.95
3033594,2,0,57.95
3033595,2,0,54.0
3033596,2,0,100.0
3033597,2,0,117.0
3033598,2,0,100.0
3033599,2,0,226.0
3033600,2,0,25.0
3033601,2,0,117.0
3033602,2,0,44.0
3033603,2,0,100.0
3033604,2,0,39.0
3033605,2,0,25.0
3033606,2,0,51.421
3033607,2,0,78.5
3033608,2,0,163.765
3033609,2,0,97.0
3033610,2,0,100.0
3033611,2,0,370.0
3033612,2,0,10.785
3033613,2,0,125.0
3033614,2,0,75.0
3033615,2,0,77.0
3033616,2,0,550.0
3033617,2,0,47.806
3033618,2,0,77.95
3033619,2,0,48.95
3033620,2,0,49.0
3033621,2,0,130.5
3033622,2,0,150.0
3033623,2,0,25.0
3033624,2,0,59.0
3033625,2,0,312.67
3033626,2,0,30.0
3033627,2,0,24.0
3033628,2,0,119.95
3033629,2,0,24.778
3033630,2,0,25.0
3033631,2,0,29.0
3033632,2,0,25.0
3033633,2,0,107.95
3033634,2,0,39.0
3033635,2,0,100.0
3033636,2,0,150.0
3033637,2,0,59.0
3033638,2,0,10.144
3033639,2,0,61.332
3033640,2,0,664.0
3033641,2,0,108.95
3033642,2,0,225.0
3033643,2,0,34.0
3033644,2,0,65.0
3033645,2,0,146.0
3033646,2,0,21.804
3033647,2,0,50.0
3033648,2,0,50.0
3033649,2,0,75.0
3033650,2,0,57.95
3033651,2,0,551.95
3033652,2,0,50.0
3033653,2,0,29.0
3033654,2,0,312.72
3033655,2,0,50.0
3033656,2,0,117.0
3033657,2,0,166.0
3033658,2,0,387.63
3033659,2,0,23.903
3033660,2,0,50.371
3033661,2,0,100.0
3033662,2,0,53.97
3033663,2,0,6.95
3033664,2,0,226.0
3033665,2,0,815.95
3033666,2,0,49.0
3033667,2,0,23.0
3033668,2,0,529.0
3033669,2,0,554.0
3033670,2,0,133.274
3033671,2,0,611.95
3033672,2,0,50.0
3033673,2,0,117.0
3033674,2,0,74.47
3033675,2,0,117.0
3033676,2,0,30.95
3033677,2,0,6.95
3033678,2,0,30.0
3033679,2,0,44.0
3033680,2,0,58.95
3033681,2,0,312.67
3033682,2,0,34.5
3033683,2,0,50.0
3033684,2,0,50.0
3033685,2,0,30.95
3033686,2,0,150.0
3033687,2,0,50.0
3033688,2,0,25.0
3033689,2,0,50.0
3033690,2,0,25.0
3033691,2,0,822.0
3033692,2,0,146.0
3033693,2,0,72.933
3033694,2,0,100.0
3033695,2,0,35.68
3033696,2,0,200.0
3033697,2,0,25.0
3033698,2,0,59.0
3033699,2,0,59.0
3033700,2,0,51.158
3033701,2,0,18.889
3033702,2,0,57.95
3033703,2,0,160.5
3033704,2,0,100.0
3033705,2,0,200.0
3033706,2,0,150.0
3033707,2,0,186.0
3033708,2,0,50.0
3033709,2,0,59.0
3033710,2,0,50.0
3033711,2,0,217.82
3033712,2,0,50.0
3033713,2,0,87.0
3033714,2,0,108.5
3033715,2,0,25.0
3033716,2,0,100.0
3033717,2,0,25.0
3033718,2,0,50.0
3033719,2,0,200.0
3033720,2,0,25.0
3033721,2,0,50.0
3033722,2,0,452.4
3033723,2,0,181.99
3033724,2,0,99.343
3033725,2,0,30.0
3033726,2,0,25.0
3033727,2,0,31.95
3033728,2,0,312.95
3033729,2,0,59.0
3033730,2,0,103.0
3033731,2,0,65.0
3033732,2,0,59.0
3033733,2,0,30.0
3033734,2,0,108.5
3033735,2,0,38.012
3033736,2,0,25.0
3033737,2,0,30.95
3033738,2,0,77.0
3033739,2,0,25.0
3033740,2,0,200.0
3033741,2,0,1104.0
3033742,2,0,35.95
3033743,2,0,201.0
3033744,2,0,50.0
3033745,2,0,300.0
3033746,2,0,51.158
3033747,2,0,50.0
3033748,2,0,117.0
3033749,2,0,100.0
3033750,2,0,171.0
3033751,2,0,29.0
3033752,2,0,30.0
3033753,2,0,83.95
3033754,2,0,38.012
3033755,2,0,1122.51
3033756,2,0,500.0
3033757,2,0,117.0
3033758,2,0,171.0
3033759,2,0,200.0
3033760,2,0,100.0
3033761,2,0,335.0
3033762,2,0,117.0
3033763,2,0,29.0
3033764,2,0,652.87
3033765,2,0,50.0
3033766,2,0,150.0
3033767,2,0,51.158
3033768,2,0,150.0
3033769,2,0,75.0
3033770,2,0,213.0
3033771,2,0,75.0
3033772,2,0,54.0
3033773,2,0,311.95
3033774,2,0,50.0
3033775,2,0,34.5
3033776,2,0,20.95
3033777,2,0,75.0
3033778,2,0,335.0
3033779,2,0,50.0
3033780,2,0,54.0
3033781,2,0,97.0
3033782,2,0,97.95
3033783,2,0,100.0
3033784,2,0,20.95
3033785,2,0,26.95
3033786,2,0,38.012
3033787,2,0,772.09
3033788,2,0,1044.95
3033789,2,0,29.95
3033790,2,0,103.986
3033791,2,0,54.569
3033792,2,0,50.0
3033793,2,0,100.0
3033794,2,0,150.0
3033795,2,0,54.5
3033796,2,0,50.0
3033797,2,0,31.5
3033798,2,0,51.95
3033799,2,0,527.21
3033800,2,0,694.14
3033801,2,0,43.95
3033802,2,0,522.95
3033803,2,0,97.0
3033804,2,0,82.95
3033805,2,0,50.0
3033806,2,0,206.0
3033807,2,0,50.0
3033808,2,0,77.0
3033809,2,0,103.986
3033810,2,0,29.0
3033811,2,0,107.95
3033812,2,0,35.0
3033813,2,0,30.0
3033814,2,0,47.95
3033815,2,0,39.0
3033816,2,0,50.0
3033817,2,0,107.95
3033818,2,0,117.0
3033819,2,0,54.0
3033820,2,0,57.95
3033821,2,0,54.5
3033822,2,0,50.0
3033823,2,0,25.95
3033824,2,0,92.0
3033825,2,0,441.95
3033826,2,0,100.0
3033827,2,0,80.0
3033828,2,0,100.0
3033829,2,0,1432.59
3033830,2,0,108.95
3033831,2,0,200.0
3033832,2,0,150.0
3033833,2,0,150.0
3033834,2,0,150.0
3033835,2,0,362.83
3033836,2,0,63.95
3033837,2,0,214.0
3033838,2,0,21.95
3033839,2,0,57.95
3033840,2,0,250.0
3033841,2,0,661.43
3033842,2,0,47.95
3033843,2,0,29.0
3033844,2,0,51.0
3033845,2,0,1173.2
3033846,2,0,28.95
